Vol_Coeff,Lattice_a,Lattice_b,Lattice_c
-3.2166364438109947e-08,-3.1121755291947237e-06,3.579480494502297e-06,-7.318767748860591e-07
1.0000008041591113,1.0009130711372225,0.9989012241467128,1.000234402930205
0.04610951008543053,0.9987285314337513,0.9982062381404189,0.9799592108547996
