Vol_Coeff,Lattice_a,Lattice_b,Lattice_c
9.059029696703564e-05,2.2954098339226726e-05,-1.425507006952815e-05,7.794969784989747e-05
0.9727826036298594,0.9931341044248804,1.0042026420047447,0.9767090863258306
0.9997387260123173,0.9997801768990245,0.9987858008357273,0.999257510023017
