Vol_Coeff,Lattice_a,Lattice_b,Lattice_c
0.00016010095688258002,7.555351622759341e-05,1.5589446542264844e-05,0.00011208988972563325
0.9541122869343129,0.9782596088393715,0.9949903663240903,0.968540183237124
0.9842889244691357,0.9890949868435087,0.9802306902303877,0.9710220435318132
